200961558	custom_sections_refine_summary_fmt	%1$s · %2$d filter	%1$s · %2$d filter
201138489	pref_clear_cache_usage_total_fmt	%1$s cached · %2$d entry	%1$s cachat · %2$d post
201138490	cache_store_video	Video cache	Videocache
201138491	cache_store_network	Network cache	Nätverkscache
201138492	cache_store_player	Player data	Spelardata
201138493	pref_video_caching_title	Video Caching	Videocachning
201138494	pref_video_caching_summary	Keep recently streamed video on disk so seeking and replays avoid re-downloading	Behåll nyligen strömmad video på disken så att sökning och repris inte kräver ny nedladdning
201297198	pref_subtitle_mode_title	Subtitle Mode	Undertextläge
201297199	subtitle_mode_follow_server	Follow server setting	Följ serverinställningen
201297200	pref_prefer_sdh_title	Prefer SDH subtitles	Föredra undertexter för hörselskadade
201297201	pref_prefer_sdh_summary	Auto-select hearing-impaired subtitles	Välj automatiskt undertexter för hörselskadade
201297202	subtitle_mode_default	Default	Standard
201297203	subtitle_mode_always	Always play	Spela alltid
201297204	subtitle_mode_smart	Only for foreign audio	Endast för främmande ljud
201297205	subtitle_mode_only_forced	Only forced subtitles	Endast tvingade undertexter
201297206	subtitle_mode_none	None	Inga
201297207	subtitle_mode_follow_server_hint	Use the subtitle mode configured for your account on the Jellyfin server.	Använd undertextläget som är konfigurerat för ditt konto på Jellyfin-servern.
201297208	subtitle_mode_default_hint	Subtitles are loaded based on the default and forced flags in the embedded metadata. Language preferences are considered when multiple options are available.	Undertexter läses in enligt standard- och tvingad-flaggorna i den inbäddade metadatan. Språkinställningar används när flera alternativ finns.
201297209	subtitle_mode_always_hint	Subtitles are loaded for every item, matching your preferred language when possible.	Undertexter läses in för varje objekt och matchar om möjligt ditt föredragna språk.
201297210	subtitle_mode_smart_hint	Full subtitles are loaded when the audio isn't in your preferred language. Otherwise, only forced subtitles are loaded.	Fullständiga undertexter läses in när ljudet inte är på ditt föredragna språk. Annars läses endast tvingade undertexter in.
201297211	subtitle_mode_only_forced_hint	Only subtitles marked as forced will be loaded. Usually just on-screen text and foreign dialogue, not the full script.	Endast undertexter markerade som tvingade läses in. Vanligtvis endast text på skärmen och utländsk dialog, inte hela manuset.
201297212	subtitle_mode_none_hint	Subtitles will not be loaded by default. They can still be turned on manually during playback.	Undertexter läses inte in som standard. De kan fortfarande aktiveras manuellt under uppspelning.
201407347	pref_prefer_sdh_unavailable	Only used with Always play or Only for foreign audio	Används endast med Spela alltid eller Endast för främmande ljud
201477484	section_music	Music	Musik
201477485	filter_all_libraries	All libraries	Alla bibliotek
201477486	filter_all_audiobooks	All audiobooks	Alla ljudböcker
201504846	cache_section_jellyfin_metadata	Jellyfin metadata	Jellyfin-metadata
201504847	cache_section_jellyseerr	Jellyseerr requests	Jellyseerr-förfrågningar
201504848	cache_section_audiobookshelf	Audiobookshelf data	Audiobookshelf-data
201890786	cd_vpn_connection	VPN Connection	VPN-anslutning
201890787	connection_label_vpn	VPN	VPN
202093045	playlist_entry_episode_fmt	S%1$dE%2$d	S%1$dA%2$d
202093046	playlist_entry_kind_movie	Movie	Film
202093048	playlist_item_count	%1$d item	%1$d objekt
202093049	playlist_play_choice_title	Play music or videos?	Spela musik eller videor?
202093050	playlist_play_choice_message	This playlist has %1$s and %2$s.	Spellistan innehåller %1$s och %2$s.
202093051	playlist_choice_songs	%1$d song	%1$d låt
202093052	playlist_choice_videos	%1$d video	%1$d video
202093053	playlist_play_music	Play music	Spela musik
202093054	playlist_play_videos	Play videos	Spela videor
202093055	music_playlist_song_count	%1$d song	%1$d låt
202093056	music_playlist_hidden_videos	%1$d video item hidden	%1$d videoobjekt dolt
202093057	music_playlist_video_only_title	No music in this playlist	Ingen musik i den här spellistan
202093058	music_playlist_video_only_message	This playlist holds %1$d video item, which can't be played here.	Spellistan innehåller %1$d videoobjekt som inte kan spelas här.
202093059	music_playlist_empty_title	This playlist is empty	Spellistan är tom
202093060	music_playlist_empty_message	Add songs to it to start listening.	Lägg till låtar för att börja lyssna.
202171978	admin_refresh_mode_scan	Scan for new and updated files	Sök efter nya och uppdaterade filer
202171979	admin_refresh_mode_scan_desc	Re-reads the files on disk. Only goes online if something changed.	Läser om filerna på disken. Ansluter endast om något har ändrats.
202171980	admin_refresh_mode_missing	Search for missing metadata	Sök efter saknade metadata
202171981	admin_refresh_mode_missing_desc	Asks your providers for anything that's blank. Existing details are kept.	Frågar dina leverantörer efter allt som är tomt. Befintliga uppgifter behålls.
202171982	admin_refresh_mode_replace	Replace all metadata	Ersätt alla metadata
202171983	admin_refresh_mode_replace_desc	Re-downloads everything and overwrites what's there. Manual edits will be lost.	Hämtar allt på nytt och skriver över befintligt innehåll. Manuella ändringar går förlorade.
202211667	music_mix_radio_title_fmt	%1$s Radio	%1$s-radio
202549117	requested_by_multiple_fmt	Requested by %1$s +%2$d	Begärd av %1$s +%2$d
202549118	jellyseerr_username_from_jellyfin	From your Jellyfin account	Från ditt Jellyfin-konto
202549119	jellyseerr_email_hint	Your Seerr account email	E-postadressen för ditt Seerr-konto
202549120	jellyseerr_connect_subtitle_found_fmt	Found %1$s. Sign in to enable content requests.	Hittade %1$s. Logga in för att aktivera innehållsbegäranden.
202549121	error_invalid_jellyfin_password	Incorrect password for your Jellyfin account.	Fel lösenord för ditt Jellyfin-konto.
202549122	error_no_jellyfin_session	No active Jellyfin session. Sign in to Jellyfin first.	Ingen aktiv Jellyfin-session. Logga först in i Jellyfin.
202549123	error_seerr_account_setup_failed	Seerr accepted your credentials but could not finish setting up your account. Ask your Seerr administrator to check the server logs.	Seerr accepterade dina inloggningsuppgifter men kunde inte slutföra inställningen av ditt konto. Be din Seerr-administratör kontrollera serverloggarna.
202549124	playlist_download_choice_title	Download music or videos?	Hämta musik eller videor?
202549125	playlist_download_songs_only	Songs only	Endast låtar
202549126	playlist_download_videos_only	Videos only	Endast videor
202549127	playlist_download_everything	Everything	Allt
202549128	playlist_download_partial_fmt	Started %1$d of %2$d download	Startade %1$d av %2$d nedladdning
202549129	playlist_download_failed	Couldn't start the download	Det gick inte att starta nedladdningen
202549130	playlist_download_failed_fmt	Couldn't start the download: %1$s	Det gick inte att starta nedladdningen: %1$s
202552002	pref_requires_latest_rows	Turn on Latest Movies or Latest TV to use this	Aktivera Senaste filmer eller Senaste tv-serier för att använda detta
203053652	custom_sections_source_genre	Genre	Genre
203053653	custom_sections_source_studio	Studio	Studio
203053654	custom_sections_source_tag	Tag	Tagg
203053655	custom_sections_source_collection	Collection	Samling
203053656	custom_sections_source_playlist	Playlist	Spellista
203053657	custom_sections_source_library	Library	Bibliotek
203053658	custom_sections_card_portrait	Portrait	Porträtt
203053659	custom_sections_card_landscape	Landscape	Landskap
203053660	custom_sections_card_square	Square	Kvadratisk
203053661	custom_sections_card_spotlight	Spotlight	Höjdpunkt
203053662	custom_sections_preset_halloween	Halloween	Halloween
203053663	custom_sections_preset_christmas	Christmas	Jul
203053664	custom_sections_preset_new_year	New Year	Nyår
203053665	custom_sections_preset_valentines	Valentine's	Alla hjärtans dag
203053666	file_size_b_fmt	%1$d B	%1$d B
203053667	file_size_kb_fmt	%1$.1f KB	%1$.1f kB
203053668	file_size_mb_fmt	%1$.1f MB	%1$.1f MB
203053669	file_size_gb_fmt	%1$.2f GB	%1$.2f GB
203053670	season_already_available	Season %1$s already available	Säsong %1$s är redan tillgänglig
203053671	abs_on_audible	on Audible	på Audible
203053672	abs_books	Books	Böcker
203053673	abs_chapters_header	CHAPTERS	KAPITEL
203053674	abs_equalizer_header	EQUALIZER	EQUALIZER
203053675	abs_skip_silence_summary	Auto-skip quiet sections	Hoppa automatiskt över tysta avsnitt
203053676	abs_speed_normal	Normal	Normal
203053677	sort_option_series_date_played	Series Date Played	Datum då serien senast spelades
203053678	sort_option_date_last_content_added	Date Last Content Added	Datum då innehåll senast lades till
203053679	sort_option_random	Random	Slumpmässig
203053680	unit_mbps_fmt	%1$d Mbps	%1$d Mbit/s
203053681	unit_megabytes_fmt	%1$d MB	%1$d MB
203053682	syncplay_title	Watch Party	Tittarfest
203053683	syncplay_manage_group	Manage group	Hantera grupp
203053684	syncplay_leave_group	Leave group	Lämna grupp
203053685	syncplay_group_name	Group name	Gruppnamn
203053686	syncplay_joining	Joining…	Ansluter …
203053687	syncplay_create_group	Create group	Skapa grupp
203053688	syncplay_active_groups	Active groups	Aktiva grupper
203053689	syncplay_no_active_groups	No active groups	Inga aktiva grupper
203053690	syncplay_state_paused	Paused	Pausad
203053691	syncplay_state_ready	Ready	Klar
203053692	syncplay_state_waiting	Waiting…	Väntar …
203053693	syncplay_state_playing	Playing	Spelas
203053694	syncplay_state_unknown	Unknown	Okänd
203053695	syncplay_active_just_now	Active just now	Aktiv nyss
203053696	syncplay_active_minutes_fmt	Active %1$dm ago	Aktiv för %1$dm sedan
203053697	syncplay_active_hours_fmt	Active %1$dh ago	Aktiv för %1$dh sedan
203053698	syncplay_active_days_fmt	Active %1$dd ago	Aktiv för %1$dd sedan
203053699	action_join	Join	Gå med
203053700	action_refresh	Refresh	Uppdatera
203053701	syncplay_member_count	%1$d member	%1$d medlem
203053702	pref_mpv_hwdec_disabled	Disabled	Inaktiverad
203053703	pref_mpv_gpu_api_opengl	OpenGL (default)	OpenGL (standard)
203053704	pref_mpv_gpu_api_vulkan	Vulkan (experimental)	Vulkan (experimentell)
203053705	pref_mpv_hdr_auto	Auto (HDR passthrough)	Automatiskt (HDR-genomsläpp)
203053706	pref_mpv_hdr_tone_map	Always tone-map to SDR	Mappa alltid ton till SDR
203053707	pref_mpv_tone_auto	Auto	Automatiskt
203053720	cd_flag	Flag	Markera
203053721	cd_rating	Rating	Betyg
203053722	cd_select	Select	Välj
203053723	cd_included	Included	Inkluderad
203053724	cd_mask_overlay	Mask overlay	Masköverlägg
203053725	cd_start_radio	Start Radio	Starta radio
203053726	cd_watch_party	Watch party	Tittarfest
203053727	cd_quality	Quality	Kvalitet
203053728	cd_subtitles	Subtitles	Undertexter
203053729	unit_minutes_short	min	min
203053730	unit_decibels_fmt	%1$s dB	%1$s dB
203053731	reviews_title	Reviews	Recensioner
203053732	rt_certified_fresh	Certified Fresh	Certified Fresh
203053733	rt_verified_hot	Verified Hot	Verified Hot
203053734	favorites_albums	Favorite Albums	Favoritalbum
203053735	favorites_artists	Favorite Artists	Favoritartister
203053736	favorites_songs	Favorite Songs	Favoritlåtar
203053737	home_downloaded_albums	Downloaded Albums	Nedladdade album
203053738	home_downloaded_tracks	Downloaded Tracks	Nedladdade låtar
203053739	music_action_play_instant_mix	Play Instant Mix	Spela Instant Mix
203053740	music_no_playlists_yet	No playlists yet. Create one below.	Inga spellistor ännu. Skapa en nedan.
203053741	episodes_downloaded_fmt	%1$d episode downloaded	%1$d avsnitt nedladdat
203053742	download_group_episodes_fmt	%1$d episode · %2$s	%1$d avsnitt · %2$s
203053743	download_group_tracks_fmt	%1$d track · %2$s	%1$d spår · %2$s
203053744	pref_ass_render_off	Off (plain text)	Av (oformaterad text)
203053745	pref_ass_render_cues	Standard	Standard
203053746	pref_ass_render_overlay	Smooth animations (experimental)	Mjuka animeringar (experimentellt)
203053747	seerr_ratings	Ratings	Betyg
203053748	seerr_seasons_all_first_available	Seasons: All / First available	Säsonger: Alla / första tillgängliga
203053749	seerr_quality_4k	Quality: 4K UHD	Kvalitet: 4K UHD
203053750	seerr_detail_original_title	Original Title	Originaltitel
203053751	seerr_detail_status	Status	Status
203053752	seerr_detail_series_type	Series Type	Serietyp
203053753	seerr_detail_first_air_date	First Air Date	Första sändningsdatum
203053754	seerr_detail_next_air_date	Next Air Date	Nästa sändningsdatum
203053755	seerr_detail_episode_runtime	Episode Runtime	Avsnittslängd
203053756	seerr_detail_networks	Networks	Nätverk
203053757	seerr_detail_release_theatrical	Release (Theatrical)	Premiär (bio)
203053758	seerr_detail_release_digital	Release (Digital)	Premiär (digital)
203053759	seerr_detail_release_date	Release Date	Premiärdatum
203053760	seerr_detail_budget	Budget	Budget
203053761	seerr_detail_revenue	Revenue	Intäkter
203053762	seerr_detail_production_country	Production Country	Produktionsland
203053763	seerr_runtime_minutes_fmt	%1$d min	%1$d min
203053764	season_no_info	No season information available. All seasons will be requested.	Ingen säsongsinformation är tillgänglig. Alla säsonger kommer att begäras.
203053765	server_more_users	+%1$d more user	+%1$d användare till
203053766	notif_channel_downloads	Downloads	Nedladdningar
203053767	notif_channel_audiobook_downloads	Audiobook Downloads	Ljudboksnedladdningar
203053768	notif_channel_updates	App Updates	Appuppdateringar
203053769	notif_downloads_in_progress	Downloads in progress	Nedladdningar pågår
203053770	notif_downloads_finished	Downloads finished	Nedladdningar slutförda
203053771	notif_download_complete	Download complete	Nedladdning klar
203053772	notif_download_complete_size_fmt	Download complete • %1$s	Nedladdning klar • %1$s
203053773	notif_download_failed	Download failed	Nedladdningen misslyckades
203053774	notif_download_failed_reason_fmt	Download failed: %1$s	Nedladdningen misslyckades: %1$s
203053775	notif_untitled_audiobook	Audiobook	Ljudbok
203053776	notif_track_progress_fmt	Track %1$d/%2$d	Spår %1$d/%2$d
203053777	notif_download_progress_fmt	%1$s / %2$s	%1$s / %2$s
203053778	notif_download_starting	Starting…	Startar …
203053779	notif_action_pause	Pause	Pausa
203053780	notif_update_available_title	Update Available	Uppdatering tillgänglig
203053781	nav_home	Home	Start
203053782	nav_audiobooks	Audiobooks	Ljudböcker
203113736	section_awards	Awards	Utmärkelser
203113737	awards_wins_fmt	%1$d win	%1$d vinst
203113738	awards_nominations_fmt	%1$d nomination	%1$d nominering
203113739	awards_summary_fmt	%1$s · %2$s	%1$s · %2$s
203113740	awards_result_won	WON	VUNNEN
203113741	awards_result_nominated	NOM	NOM
203113742	awards_show_all_fmt	Show %1$d award	Visa %1$d utmärkelse
203113743	cd_awards_open	Open awards	Öppna utmärkelser
203113744	mdblist_usage_fmt	%1$d/%2$d left	%1$d/%2$d kvar
203113745	mdblist_usage_unknown	—	—
203113746	services_hub_tile_wikidata	Wikidata	Wikidata
203113747	wikidata_connect_title	Connect Wikidata	Anslut Wikidata
203113748	wikidata_connect_blurb	Award wins and nominations for films, shows and people. Free and public — no account or API key needed.	Vinster och nomineringar för filmer, serier och personer. Gratis och offentligt — inget konto eller API-nyckel krävs.
203113749	wikidata_connect_sends_title	What AFinity sends	Vad AFinity skickar
203113750	wikidata_connect_sends_body	The TMDB id of an item when you open its detail screen, and your IP address, to Wikimedia's public query service.	Ett objekts TMDB-id när du öppnar dess informationsskärm samt din IP-adress till Wikimedias offentliga frågetjänst.
203113751	wikidata_connect_never_title	What it never sends	Vad den aldrig skickar
203113752	wikidata_connect_never_body	Nothing from your Jellyfin server — no account, token, server address or watch history.	Ingenting från din Jellyfin-server — inget konto, ingen token, ingen serveradress och ingen tittarhistorik.
203113753	wikidata_connect_action	Enable	Aktivera
203113754	wikidata_scope_note	This applies to every server and profile on this device, not just the one you're signed into.	Gäller varje server och profil på enheten, inte bara den du är inloggad på.
203113755	wikidata_disconnect_title	Disconnect Wikidata?	Koppla från Wikidata?
203113756	wikidata_disconnect_message	Award history will stop loading on every server and profile on this device. Nothing already saved is deleted.	Utmärkelsehistorik slutar läsas in för varje server och profil på enheten. Inget som redan sparats tas bort.
203113757	wikidata_disconnect_action	Disconnect	Koppla från
203113758	pref_show_awards_title	Show awards	Visa utmärkelser
203113759	pref_show_awards_summary	Award banner and win history on detail screens	Utmärkelsebanderoll och vinsthistorik på informationsskärmar
203113760	awards_headline_won_fmt	Won %1$s	Vann %1$s
203113761	awards_headline_nominated_fmt	Nominated for %1$s	Nominerad till %1$s
203113762	awards_body_oscar_fmt	%1$d Oscar	%1$d Oscar
203113763	awards_body_emmy_fmt	%1$d Emmy	%1$d Emmy
203113764	awards_body_golden_globe_fmt	%1$d Golden Globe	%1$d Golden Globe
203113765	awards_body_bafta_fmt	%1$d BAFTA	%1$d BAFTA
203113766	awards_body_sag_fmt	%1$d SAG Award	%1$d SAG-pris
203113767	awards_body_critics_choice_fmt	%1$d Critics' Choice Award	%1$d Critics’ Choice Award
203514971	guest_stars_section_title	Guest Starring	Gästroller
203514972	people_dialog_title	Cast & Crew	Rollista och team
203514973	people_group_header_fmt	%1$s · %2$d	%1$s · %2$d
203514974	people_facepile_overflow_fmt	+%1$d	+%1$d
203514975	producers_prefix	Producer: %1$s	Producent: %1$s
207321852	discovery_found_on_network	Found on your network	Hittades i nätverket
207321853	meta_atmos	Atmos	Atmos
207321854	file_size_tb_fmt	%1$.2f TB	%1$.2f TB
207321855	genres_prefix	Genre: %1$s	Genre: %1$s
207321856	cd_birthplace	Open birth place in maps	Öppna födelseort i Maps
207321857	player_collection_title	In This Collection	I den här samlingen
207321858	playback_stats_value_transcoding	Transcoding	Omkodning
207321859	playback_stats_value_direct_play	Direct play	Direktuppspelning
207321860	playback_stats_value_stream_copy	Stream copy	Strömkopiering
207321861	playback_stats_section_transcoding	Server transcoding	Omkodning på servern
207321862	playback_stats_label_transcode_output	Output	Utdata
207321863	playback_stats_label_transcode_video	Video	Video
207321864	playback_stats_label_transcode_audio	Audio	Ljud
207321865	playback_stats_label_transcode_speed	Encoder speed	Kodningshastighet
207321866	playback_stats_label_transcode_hardware	Hardware accel	Maskinvaruacceleration
207321867	playback_stats_label_transcode_reasons	Reasons	Orsaker
207321868	player_quality_title	Quality	Kvalitet
207321869	pref_group_streaming_quality	Streaming quality	Strömningskvalitet
207321870	pref_quality_wifi_title	Quality on Wi-Fi	Kvalitet via Wi-Fi
207321871	pref_quality_cellular_title	Quality on mobile data	Kvalitet via mobildata
207321872	pref_transcode_channels_title	Audio channels when transcoding	Ljudkanaler vid omkodning
207321873	pref_transcode_channels_8	Up to 7.1	Upp till 7.1
207321874	pref_transcode_channels_6	Up to 5.1	Upp till 5.1
207321875	pref_transcode_channels_2	Stereo	Stereo
207321876	music_quality_sheet_hint	Files below the limit play unchanged	Filer under gränsen spelas upp oförändrade
207321877	music_quality_short_original	Original	Original
207321878	music_more_section_audio	AUDIO	LJUD
207321879	music_more_section_track	THIS TRACK	DET HÄR SPÅRET
207321880	abs_more_section_audio	AUDIO	LJUD
207321881	state_toggle_on	On	På
207321882	state_toggle_off	Off	Av
207321883	music_quality_short_kbps_fmt	%1$dk	%1$dk
207321884	pref_music_quality_wifi_title	Music quality on Wi-Fi	Musikkvalitet via Wi-Fi
207321885	pref_music_quality_cellular_title	Music quality on mobile data	Musikkvalitet via mobildata
207321886	music_player_quality_title	Streaming quality	Strömningskvalitet
207321887	cd_music_quality	Streaming quality	Strömningskvalitet
207321888	pref_requires_transcoding	Turn off Never transcode to use this	Stäng av Omkoda aldrig för att använda detta
207321889	pref_never_transcode_title	Never transcode	Omkoda aldrig
207321890	pref_never_transcode_description	Only play formats this device supports	Spela endast upp format som enheten stöder
207321891	error_direct_play_blocked	This device can't play this file directly, and transcoding is turned off.	Den här enheten kan inte spela upp filen direkt och omkodning är avstängd.
207321892	error_direct_play_blocked_fmt	This device can't play this file directly (%1$s), and transcoding is turned off.	Den här enheten kan inte spela upp filen direkt (%1$s) och omkodning är avstängd.
207321893	player_play_anyway	Play anyway	Spela ändå
207321894	pref_hdr_passthrough_title	Play HDR on this device	Spela HDR på den här enheten
207321895	pref_hdr_passthrough_description	Turn off to let the server convert HDR to SDR	Stäng av för att låta servern konvertera HDR till SDR
207321896	player_quality_auto	Auto	Automatiskt
207321897	player_quality_original	Original	Original
207321898	player_quality_resolution_fmt	%1$dp	%1$dp
207321899	player_quality_kbps_fmt	%1$d kbps	%1$d kbit/s
207321900	player_quality_mbps_fmt	%1$s Mbps	%1$s Mbit/s
207321901	player_quality_auto_summary	Match connection	Anpassa efter anslutningen
207321902	player_quality_playing_original	Playing original quality	Spelar upp i originalkvalitet
207321903	player_quality_playing_transcoded_fmt	Playing %1$d×%2$d, transcoded from %3$d×%4$d	Spelar upp %1$d×%2$d, omkodat från %3$d×%4$d
207321904	player_subtitle_burned_in	Burned in	Inbränd
207321905	player_transcode_reason_prefix	Transcoding — %1$s	Omkodning – %1$s
207321906	player_transcode_reason_audio_codec	audio codec not supported	ljudcodec stöds inte
207321907	player_transcode_reason_video_codec	video codec not supported	videocodec stöds inte
207321908	player_transcode_reason_container	container not supported	behållaren stöds inte
207321909	player_transcode_reason_subtitle_codec	subtitle burned in	undertexten är inbränd
207321910	player_transcode_reason_bitrate_limit	bitrate above the selected limit	bithastigheten överstiger den valda gränsen
207321911	player_transcode_reason_video_bitrate	video bitrate too high	videons bithastighet är för hög
207321912	player_transcode_reason_audio_bitrate	audio bitrate too high	ljudets bithastighet är för hög
207321913	player_transcode_reason_resolution	resolution above the selected limit	upplösningen överstiger den valda gränsen
207321914	player_transcode_reason_video_range	HDR not supported	HDR stöds inte
207321915	player_transcode_reason_video_profile	video profile not supported	videoprofilen stöds inte
207321916	player_transcode_reason_video_level	video level not supported	videonivån stöds inte
207321917	player_transcode_reason_audio_channels	audio channel layout not supported	ljudkanalernas layout stöds inte
207321918	player_transcode_reason_bit_depth	video bit depth not supported	videons bitdjup stöds inte
207321919	player_transcode_reason_framerate	frame rate not supported	bildfrekvensen stöds inte
207321920	player_transcode_reason_interlaced	interlaced video not supported	sammanflätad video stöds inte
207321921	player_transcode_reason_external_audio	audio track is a separate file	ljudspåret är en separat fil
207321922	player_transcode_reason_direct_play_error	direct play failed	direktuppspelning misslyckades
207321923	player_transcode_reason_anamorphic	anamorphic video not supported	anamorfisk video stöds inte
207321924	player_transcode_reason_ref_frames	too many reference frames	för många referensbilder
207321925	player_transcode_reason_secondary_audio	secondary audio track not supported	sekundärt ljudspår stöds inte
207321926	player_transcode_reason_audio_profile	audio profile not supported	ljudprofilen stöds inte
207321927	player_transcode_reason_audio_sample_rate	audio sample rate not supported	ljudets samplingsfrekvens stöds inte
207321928	player_transcode_reason_audio_bit_depth	audio bit depth not supported	ljudets bitdjup stöds inte
